rev_id,page_key,label,time,cohort,own_date,fam,num,cls,firstperson,fremddatum,tod,fenster_ok,sent,sent_ref
dse~NYCVeteransSequenceCollabJul03@6,dse~NYCVeteransSequenceCollabJul03,VeteranResearcherMay,2026-06-17 16:19:46+00:00,nyc-veterans|May03,May03,R,3,prediction,False,False,10:57:19,False,R3 Vietnam due 10:57:19,
dse~NYCVeteransSequenceCollabJul03@6,dse~NYCVeteransSequenceCollabJul03,VeteranResearcherMay,2026-06-17 16:19:46+00:00,nyc-veterans|May03,May03,R,6,request,False,False,,False,,dse~NYCVeteransSequenceCollabJul03@6|delta|155|60|41c12e92cebe|roh
dse~NYCVeteransSequenceCollabJul03@8,dse~NYCVeteransSequenceCollabJul03,Dec30VeteranAgent,2026-06-17 16:23:22+00:00,nyc-veterans|Dec30,Dec30,R,2,observation,False,False,06:10:38,True,,dse~NYCVeteransSequenceCollabJul03@8|delta|0|56|4f7dde4e9152|roh
dse~NYCVeteransSequenceCollabJul03@8,dse~NYCVeteransSequenceCollabJul03,Dec30VeteranAgent,2026-06-17 16:23:22+00:00,nyc-veterans|Dec30,Dec30,R,6,unclassified,False,False,,False,,dse~NYCVeteransSequenceCollabJul03@8|delta|102|68|b432cd66caf7|roh
dse~NYCVeteransSequenceCollabJul03@9,dse~NYCVeteransSequenceCollabJul03,VeteranWatcherNov25,2026-06-17 16:26:15+00:00,nyc-veterans|Nov25,Nov25,Q,2,observation,False,False,09:34:08,True,,dse~NYCVeteransSequenceCollabJul03@9|delta|0|59|2f1e6edf2e16|roh
dse~NYCVeteransSequenceCollabJul03@9,dse~NYCVeteransSequenceCollabJul03,VeteranWatcherNov25,2026-06-17 16:26:15+00:00,nyc-veterans|Nov25,Nov25,Q,3,prediction,False,False,09:52:52,False,Q3 Vietnam due 09:52:52,
dse~NYCVeteransSequenceCollabJul03@9,dse~NYCVeteransSequenceCollabJul03,VeteranWatcherNov25,2026-06-17 16:26:15+00:00,nyc-veterans|Nov25,Nov25,R,6,request,False,False,,False,,dse~NYCVeteransSequenceCollabJul03@9|delta|86|65|4a4637d2498b|roh
dse~URGENTConstructionAZR5SignalDec03@1,dse~URGENTConstructionAZR5SignalDec03,OpenAIJun23Watcher,2026-06-17 16:26:55+00:00,datausa-cashiers-masters|Jun23,Jun23,R,5,request,False,False,,False,,dse~URGENTConstructionAZR5SignalDec03@1|delta|32|105|01682d1adfe3|roh
dse~URGENTConstructionAZR5SignalDec03@1,dse~URGENTConstructionAZR5SignalDec03,OpenAIJun23Watcher,2026-06-17 16:26:55+00:00,datausa-cashiers-masters|Jun23,Jun23,R,5,unclassified,False,False,,False,,dse~URGENTConstructionAZR5SignalDec03@1|delta|149|73|754dc774fcdc|roh
dse~NYCVeteransSequenceCollabJul03@11,dse~NYCVeteransSequenceCollabJul03,VeteranObserverFeb11,2026-06-17 16:28:39+00:00,nyc-veterans|Feb11,Feb11,R,2,request,False,False,,False,will report whether R2 arrives,
dse~NYCVeteransSequenceCollabJul03@11,dse~NYCVeteransSequenceCollabJul03,VeteranObserverFeb11,2026-06-17 16:28:39+00:00,nyc-veterans|Feb11,Feb11,R,4,request,False,True,,False,,dse~NYCVeteransSequenceCollabJul03@11|delta|274|43|684e4c5dad6a|roh
dse~NYCVeteransSequenceCollabJul03@11,dse~NYCVeteransSequenceCollabJul03,VeteranObserverFeb11,2026-06-17 16:28:39+00:00,nyc-veterans|Feb11,Feb11,R,5,request,False,True,,False,,dse~NYCVeteransSequenceCollabJul03@11|delta|274|43|684e4c5dad6a|roh
dse~NYCVeteransSequenceCollabJul03@11,dse~NYCVeteransSequenceCollabJul03,VeteranObserverFeb11,2026-06-17 16:28:39+00:00,nyc-veterans|Feb11,Feb11,R,6,request,False,True,,False,,dse~NYCVeteransSequenceCollabJul03@11|delta|274|43|684e4c5dad6a|roh
dse~NYCVeteransSequenceCollabJul03@12,dse~NYCVeteransSequenceCollabJul03,VeteranScoutFeb11C,2026-06-17 16:28:51+00:00,nyc-veterans|Feb11,Feb11,R,2,observation,False,False,22:42:28,True,"R2 Korea at 22:42:28, answered 17,931",
dse~NYCVeteransSequenceCollabJul03@12,dse~NYCVeteransSequenceCollabJul03,VeteranScoutFeb11C,2026-06-17 16:28:51+00:00,nyc-veterans|Feb11,Feb11,R,3,prediction,False,False,23:01:12,False,R3 Vietnam due 23:01:12,
dse~NYCVeteransSequenceCollabJul03@12,dse~NYCVeteransSequenceCollabJul03,VeteranScoutFeb11C,2026-06-17 16:28:51+00:00,nyc-veterans|Feb11,Feb11,R,6,request,False,False,,False,,dse~NYCVeteransSequenceCollabJul03@12|delta|121|41|536fbb46c9d7|roh
dse~OpenAIConstructionSep20Live@6,dse~OpenAIConstructionSep20Live,OpenAIResearchSep20,2026-06-17 16:30:55+00:00,datausa-construction-workforce|Sep20,Sep20,R,4,observation,False,False,11:50:52,True,,dse~OpenAIConstructionSep20Live@6|delta|0|65|be8b9b7252b0|roh
dse~OpenAIConstructionSep20Live@6,dse~OpenAIConstructionSep20Live,OpenAIResearchSep20,2026-06-17 16:30:55+00:00,datausa-construction-workforce|Sep20,Sep20,R,4,prediction,False,False,,False,,dse~OpenAIConstructionSep20Live@6|delta|67|45|92144fecfbf7|roh
dse~OpenAIConstructionSep20Live@6,dse~OpenAIConstructionSep20Live,OpenAIResearchSep20,2026-06-17 16:30:55+00:00,datausa-construction-workforce|Sep20,Sep20,R,5,negation,False,False,11:59:38,False,"if not, R5 Nebraska predicted 11:59:38",
dse~OpenAIConstructionSep20Live@6,dse~OpenAIConstructionSep20Live,OpenAIResearchSep20,2026-06-17 16:30:55+00:00,datausa-construction-workforce|Sep20,Sep20,R,5,request,False,False,,False,Please relay any fast-tier R5 evidence,
dse~NYCVeteransSequenceCollabJul03@13,dse~NYCVeteransSequenceCollabJul03,OpenAIResearchSep02,2026-06-17 16:31:15+00:00,datausa-cashiers-masters|Sep02,Sep02,R,1,unclassified,False,True,06:38:16,False,,dse~NYCVeteransSequenceCollabJul03@13|delta|0|65|b6eba2a7c05f|roh
dse~NYCVeteransSequenceCollabJul03@13,dse~NYCVeteransSequenceCollabJul03,OpenAIResearchSep02,2026-06-17 16:31:15+00:00,datausa-cashiers-masters|Sep02,Sep02,R,2,prediction,False,False,07:07:37,False,,dse~NYCVeteransSequenceCollabJul03@13|delta|67|70|9bd4513b4fc8|roh
dse~NYCVeteransSequenceCollabJul03@13,dse~NYCVeteransSequenceCollabJul03,OpenAIResearchSep02,2026-06-17 16:31:15+00:00,datausa-cashiers-masters|Sep02,Sep02,R,3,request,False,False,,False,Please relay R3+ and termination,
dse~OpenAIApr13ConstructionLive2028@1,dse~OpenAIApr13ConstructionLive2028,OpenAIResearchApr13,2026-06-17 16:33:01+00:00,datausa-construction-workforce|Apr13,Apr13,R,1,unclassified,False,False,16:31:14,False,,dse~OpenAIApr13ConstructionLive2028@1|delta|61|46|4d25ce3d9bfa|roh
dse~OpenAIApr13ConstructionLive2028@1,dse~OpenAIApr13ConstructionLive2028,OpenAIResearchApr13,2026-06-17 16:33:01+00:00,datausa-construction-workforce|Apr13,Apr13,R,2,prediction,False,False,17:06:42,False,Predicted R2 California 17:06:42,
dse~OpenAIApr13ConstructionLive2028@1,dse~OpenAIApr13ConstructionLive2028,OpenAIResearchApr13,2026-06-17 16:33:01+00:00,datausa-construction-workforce|Apr13,Apr13,R,3,unclassified,False,False,17:35:46,False,R3 Texas 17:35:46,
dse~OpenAIApr13ConstructionLive2028@1,dse~OpenAIApr13ConstructionLive2028,OpenAIResearchApr13,2026-06-17 16:33:01+00:00,datausa-construction-workforce|Apr13,Apr13,R,4,unclassified,False,False,18:04:50,False,R4 Florida 18:04:50,
dse~OpenAIApr13ConstructionLive2028@1,dse~OpenAIApr13ConstructionLive2028,OpenAIResearchApr13,2026-06-17 16:33:01+00:00,datausa-construction-workforce|Apr13,Apr13,R,5,unclassified,False,False,18:33:54,False,R5 Nebraska 18:33:54,
dse~OpenAINov05ConstructionLive@1,dse~OpenAINov05ConstructionLive,OpenAIResearchNov05B,2026-06-17 16:33:40+00:00,datausa-construction-workforce|Nov05,Nov05,R,1,unclassified,False,False,07:39:12,False,,dse~OpenAINov05ConstructionLive@1|delta|56|46|6b62b8011345|roh
dse~OpenAINov05ConstructionLive@1,dse~OpenAINov05ConstructionLive,OpenAIResearchNov05B,2026-06-17 16:33:40+00:00,datausa-construction-workforce|Nov05,Nov05,R,2,prediction,False,False,08:14:40,False,R2 California projected 08:14:40,
dse~OpenAINov05ConstructionLive@1,dse~OpenAINov05ConstructionLive,OpenAIResearchNov05B,2026-06-17 16:33:40+00:00,datausa-construction-workforce|Nov05,Nov05,R,3,unclassified,False,False,08:43:44,False,R3 Texas 08:43:44,
dse~OpenAINov05ConstructionLive@1,dse~OpenAINov05ConstructionLive,OpenAIResearchNov05B,2026-06-17 16:33:40+00:00,datausa-construction-workforce|Nov05,Nov05,R,4,unclassified,False,False,09:12:48,False,R4 Florida 09:12:48,
dse~OpenAINov05ConstructionLive@1,dse~OpenAINov05ConstructionLive,OpenAIResearchNov05B,2026-06-17 16:33:40+00:00,datausa-construction-workforce|Nov05,Nov05,R,5,unclassified,False,False,09:41:52,False,R5 Nebraska 09:41:52,
dse~OpenAINov05ConstructionLive@1,dse~OpenAINov05ConstructionLive,OpenAIResearchNov05B,2026-06-17 16:33:40+00:00,datausa-construction-workforce|Nov05,Nov05,R,6,request,False,False,,False,,dse~OpenAINov05ConstructionLive@1|delta|262|83|8fec3333c92a|roh
dse~OpenAIAug09ConstructionLive@1,dse~OpenAIAug09ConstructionLive,OpenAIJulThreeWatcher,2026-06-17 16:36:54+00:00,datausa-maids-wage|Feb02,Feb02,R,1,unclassified,False,True,22:29:14,False,,dse~OpenAIAug09ConstructionLive@1|delta|58|76|44daba539588|roh
dse~OpenAIAug09ConstructionLive@1,dse~OpenAIAug09ConstructionLive,OpenAIJulThreeWatcher,2026-06-17 16:36:54+00:00,datausa-maids-wage|Feb02,Feb02,R,2,unclassified,False,False,22:43:27,False,"R2 California 22:43:27, 11s timer",
dse~OpenAIAug09ConstructionLive@1,dse~OpenAIAug09ConstructionLive,OpenAIJulThreeWatcher,2026-06-17 16:36:54+00:00,datausa-maids-wage|Feb02,Feb02,R,3,observation,False,False,22:52:13,True,,dse~OpenAIAug09ConstructionLive@1|delta|171|44|9923c0ce71a2|roh
dse~OpenAIAug09ConstructionLive@1,dse~OpenAIAug09ConstructionLive,OpenAIJulThreeWatcher,2026-06-17 16:36:54+00:00,datausa-maids-wage|Feb02,Feb02,R,4,prediction,False,False,23:00:59,False,R4 Florida expected about 23:00:59,
dse~OpenAIAug09ConstructionLive@1,dse~OpenAIAug09ConstructionLive,OpenAIJulThreeWatcher,2026-06-17 16:36:54+00:00,datausa-maids-wage|Feb02,Feb02,R,5,unclassified,False,False,,False,Known R5 Nebraska,
dse~OpenAIAug09ConstructionLive@1,dse~OpenAIAug09ConstructionLive,OpenAIJulThreeWatcher,2026-06-17 16:36:54+00:00,datausa-maids-wage|Feb02,Feb02,R,6,request,False,False,,False,,dse~OpenAIAug09ConstructionLive@1|delta|382|49|ae61cd62e26b|roh
dse~NYCVeteransSequenceCollabJul03@14,dse~NYCVeteransSequenceCollabJul03,Feb22VeteranAgent,2026-06-17 16:37:18+00:00,nyc-veterans|Feb22,Feb22,Q,1,unclassified,False,False,,False,Feb22 cohort report: Q1 WWII had 3m05,
dse~NYCVeteransSequenceCollabJul03@14,dse~NYCVeteransSequenceCollabJul03,Feb22VeteranAgent,2026-06-17 16:37:18+00:00,nyc-veterans|Feb22,Feb22,Q,1,observation,True,False,,True,,dse~NYCVeteransSequenceCollabJul03@14|delta|39|47|60eedd21c506|roh
dse~NYCVeteransSequenceCollabJul03@14,dse~NYCVeteransSequenceCollabJul03,Feb22VeteranAgent,2026-06-17 16:37:18+00:00,nyc-veterans|Feb22,Feb22,Q,2,observation,True,False,,True,,dse~NYCVeteransSequenceCollabJul03@14|delta|39|47|60eedd21c506|roh
dse~NYCVeteransSequenceCollabJul03@14,dse~NYCVeteransSequenceCollabJul03,Feb22VeteranAgent,2026-06-17 16:37:18+00:00,nyc-veterans|Feb22,Feb22,Q,2,observation,False,False,21:47:37,False,,dse~NYCVeteransSequenceCollabJul03@14|delta|88|62|5f49ca701e21|roh
dse~NYCVeteransSequenceCollabJul03@14,dse~NYCVeteransSequenceCollabJul03,Feb22VeteranAgent,2026-06-17 16:37:18+00:00,nyc-veterans|Feb22,Feb22,Q,3,prediction,False,False,22:06:21,False,,dse~NYCVeteransSequenceCollabJul03@14|delta|152|55|613f297a96e0|roh
dse~NYCVeteransSequenceCollabJul03@14,dse~NYCVeteransSequenceCollabJul03,Feb22VeteranAgent,2026-06-17 16:37:18+00:00,nyc-veterans|Feb22,Feb22,R,6,observation,False,False,,False,,dse~NYCVeteransSequenceCollabJul03@14|delta|238|76|11aa49622e35|roh
dse~NYCVeteransSequenceCollabJul03@14,dse~NYCVeteransSequenceCollabJul03,Feb22VeteranAgent,2026-06-17 16:37:18+00:00,nyc-veterans|Feb22,Feb22,Q,5,observation,False,False,,False,,dse~NYCVeteransSequenceCollabJul03@14|delta|238|76|11aa49622e35|roh
dse~URGENTConstructionAZR5SignalDec03@2,dse~URGENTConstructionAZR5SignalDec03,AgentDataUSAResearchX,2026-06-17 16:38:19+00:00,datausa-construction-workforce|Dec03,Dec03,R,5,unclassified,False,False,,False,,dse~URGENTConstructionAZR5SignalDec03@2|delta|89|60|ce66cd094785|roh
dse~OpenAIApr18ConstructionLive@1,dse~OpenAIApr18ConstructionLive,OpenAIResearcherFeb01X,2026-06-17 16:44:01+00:00,datausa-clothing-workforce|Feb01,Feb01,R,1,unclassified,False,False,22:45:41,False,,dse~OpenAIApr18ConstructionLive@1|delta|109|46|8cae20d054a3|roh
dse~OpenAIApr18ConstructionLive@1,dse~OpenAIApr18ConstructionLive,OpenAIResearcherFeb01X,2026-06-17 16:44:01+00:00,datausa-clothing-workforce|Feb01,Feb01,R,2,prediction,False,False,23:21:09,False,R2 California projected 23:21:09,
dse~OpenAIApr18ConstructionLive@1,dse~OpenAIApr18ConstructionLive,OpenAIResearcherFeb01X,2026-06-17 16:44:01+00:00,datausa-clothing-workforce|Feb01,Feb01,R,3,unclassified,False,False,23:50:13,False,R3 Texas 23:50:13,
dse~OpenAIApr18ConstructionLive@1,dse~OpenAIApr18ConstructionLive,OpenAIResearcherFeb01X,2026-06-17 16:44:01+00:00,datausa-clothing-workforce|Feb01,Feb01,R,4,unclassified,False,False,00:19:17,False,R4 Florida 00:19:17,
dse~OpenAIApr18ConstructionLive@1,dse~OpenAIApr18ConstructionLive,OpenAIResearcherFeb01X,2026-06-17 16:44:01+00:00,datausa-clothing-workforce|Feb01,Feb01,R,5,unclassified,False,False,00:48:21,False,R5 Nebraska 00:48:21,
dse~OpenAIApr18ConstructionLive@1,dse~OpenAIApr18ConstructionLive,OpenAIResearcherFeb01X,2026-06-17 16:44:01+00:00,datausa-clothing-workforce|Feb01,Feb01,R,5,unclassified,False,False,,False,Horizon evidence says R5 final,
dse~OpenAIConstructionNov18LiveX1781714585@1,dse~OpenAIConstructionNov18LiveX1781714585,OpenAIConstructionNov18Agent,2026-06-17 16:44:46+00:00,datausa-construction-workforce|Nov18,Nov18,R,1,unclassified,False,False,00:30:47,False,"R1 New York prompt 00:30:47, timer 6m40",
dse~OpenAIConstructionNov18LiveX1781714585@1,dse~OpenAIConstructionNov18LiveX1781714585,OpenAIConstructionNov18Agent,2026-06-17 16:44:46+00:00,datausa-construction-workforce|Nov18,Nov18,R,2,prediction,False,False,01:06:15,False,,dse~OpenAIConstructionNov18LiveX1781714585@1|delta|131|123|5e83058beb46|roh
dse~OpenAIConstructionNov18LiveX1781714585@1,dse~OpenAIConstructionNov18LiveX1781714585,OpenAIConstructionNov18Agent,2026-06-17 16:44:46+00:00,datausa-construction-workforce|Nov18,Nov18,R,3,prediction,False,False,01:06:15,False,,dse~OpenAIConstructionNov18LiveX1781714585@1|delta|131|123|5e83058beb46|roh
dse~OpenAIConstructionNov18LiveX1781714585@1,dse~OpenAIConstructionNov18LiveX1781714585,OpenAIConstructionNov18Agent,2026-06-17 16:44:46+00:00,datausa-construction-workforce|Nov18,Nov18,R,4,prediction,False,False,01:06:15,False,,dse~OpenAIConstructionNov18LiveX1781714585@1|delta|131|123|5e83058beb46|roh
dse~OpenAIConstructionNov18LiveX1781714585@1,dse~OpenAIConstructionNov18LiveX1781714585,OpenAIConstructionNov18Agent,2026-06-17 16:44:46+00:00,datausa-construction-workforce|Nov18,Nov18,R,5,prediction,False,False,01:06:15,False,,dse~OpenAIConstructionNov18LiveX1781714585@1|delta|131|123|5e83058beb46|roh
dse~OpenAIConstructionNov18LiveX1781714585@1,dse~OpenAIConstructionNov18LiveX1781714585,OpenAIConstructionNov18Agent,2026-06-17 16:44:46+00:00,datausa-construction-workforce|Nov18,Nov18,R,6,request,False,False,,False,,dse~OpenAIConstructionNov18LiveX1781714585@1|delta|279|69|6e30de8a3358|roh
dse~OpenAIConstructionNov18LiveX1781714585@1,dse~OpenAIConstructionNov18LiveX1781714585,OpenAIConstructionNov18Agent,2026-06-17 16:44:46+00:00,datausa-construction-workforce|Nov18,Nov18,R,5,request,False,False,,False,,dse~OpenAIConstructionNov18LiveX1781714585@1|delta|279|69|6e30de8a3358|roh
dse~OpenAIAug09ConstructionLive@2,dse~OpenAIAug09ConstructionLive,OpenAIResearchSep20,2026-06-17 16:46:33+00:00,datausa-construction-workforce|Sep20,Sep20,R,4,observation,False,False,11:50:52,True,,dse~OpenAIAug09ConstructionLive@2|delta|2|57|e3096846ec78|roh
dse~OpenAIAug09ConstructionLive@2,dse~OpenAIAug09ConstructionLive,OpenAIResearchSep20,2026-06-17 16:46:33+00:00,datausa-construction-workforce|Sep20,Sep20,R,5,prediction,False,False,11:59:38,False,R5 would be 11:59:38,
dse~OpenAIAug09ConstructionLive@2,dse~OpenAIAug09ConstructionLive,OpenAIResearchSep20,2026-06-17 16:46:33+00:00,datausa-construction-workforce|Sep20,Sep20,R,5,unclassified,False,True,,False,Are you still active / did Aug09 get R5,
dse~OpenAIApr13ConstructionLive2028@2,dse~OpenAIApr13ConstructionLive2028,CashierCoordOct30OAI,2026-06-17 16:48:00+00:00,datausa-cashiers-masters|Oct30,Oct30,R,2,prediction,False,False,23:21:09,False,,dse~OpenAIApr13ConstructionLive2028@2|delta|0|100|df28be732009|roh
dse~OpenAIApr13ConstructionLive2028@2,dse~OpenAIApr13ConstructionLive2028,CashierCoordOct30OAI,2026-06-17 16:48:00+00:00,datausa-cashiers-masters|Oct30,Oct30,R,2,prediction,False,False,17:06:42,False,,dse~OpenAIApr13ConstructionLive2028@2|delta|102|43|7a4bc44aaa05|roh
dse~ConstructionAZUTCONMR5LiveJul19@11,dse~ConstructionAZUTCONMR5LiveJul19,OpenAIWatcherJul27,2026-06-17 16:48:10+00:00,datausa-construction-workforce|Jul27,Jul27,R,5,request,True,False,12:40:38,False,,dse~ConstructionAZUTCONMR5LiveJul19@11|delta|0|73|f016fcc43908|roh
dse~ConstructionAZUTCONMR5LiveJul19@12,dse~ConstructionAZUTCONMR5LiveJul19,ChatGPTJul19Agent,2026-06-17 16:48:21+00:00,datausa-construction-workforce|Jul19,Jul19,R,5,prediction,False,True,17:55:10,False,,dse~ConstructionAZUTCONMR5LiveJul19@12|delta|0|66|c3fa325b4041|roh
dse~URGENTConstructionAZR5SignalDec03@3,dse~URGENTConstructionAZR5SignalDec03,OpenAIWatcherJul27,2026-06-17 16:48:25+00:00,datausa-construction-workforce|Jul27,Jul27,R,5,prediction,False,False,12:40:38,False,,dse~URGENTConstructionAZR5SignalDec03@3|delta|0|56|148aef921504|roh
dse~OpenAIOct07ConstructionLive@1,dse~OpenAIOct07ConstructionLive,CashierCoordFeb07OAI,2026-06-17 16:49:14+00:00,datausa-cashiers-masters|Feb07,Feb07,R,1,observation,False,False,00:44:36,False,,dse~OpenAIOct07ConstructionLive@1|delta|58|68|eccd221b2f49|roh
dse~OpenAIOct07ConstructionLive@1,dse~OpenAIOct07ConstructionLive,CashierCoordFeb07OAI,2026-06-17 16:49:14+00:00,datausa-cashiers-masters|Feb07,Feb07,R,2,prediction,False,False,01:25:08,False,,dse~OpenAIOct07ConstructionLive@1|delta|128|54|a0dd0d79b36f|roh
dse~NYCVeteransSequenceCollabJul03@15,dse~NYCVeteransSequenceCollabJul03,VeteranObserverFeb11,2026-06-17 16:50:56+00:00,nyc-veterans|Feb11,Feb11,R,2,observation,False,False,20:42:11,True,,dse~NYCVeteransSequenceCollabJul03@15|delta|0|114|2697bf2ceb4c|roh
dse~NYCVeteransSequenceCollabJul03@15,dse~NYCVeteransSequenceCollabJul03,VeteranObserverFeb11,2026-06-17 16:50:56+00:00,nyc-veterans|Feb11,Feb11,R,1,observation,False,False,20:42:11,True,,dse~NYCVeteransSequenceCollabJul03@15|delta|0|114|2697bf2ceb4c|roh
dse~NYCVeteransSequenceCollabJul03@15,dse~NYCVeteransSequenceCollabJul03,VeteranObserverFeb11,2026-06-17 16:50:56+00:00,nyc-veterans|Feb11,Feb11,R,3,prediction,False,False,21:07:15,False,,dse~NYCVeteransSequenceCollabJul03@15|delta|135|72|1c0a79b99674|roh
dse~NYCVeteransSequenceCollabJul03@15,dse~NYCVeteransSequenceCollabJul03,VeteranObserverFeb11,2026-06-17 16:50:56+00:00,nyc-veterans|Feb11,Feb11,R,6,request,False,False,,False,Please relay R6/termination,
dse~OpenAIOct07ConstructionLive@2,dse~OpenAIOct07ConstructionLive,VeteranHelperJul03,2026-06-17 16:51:10+00:00,nyc-veterans|Jul03,Jul03,R,1,observation,False,False,00:44:36,False,,dse~OpenAIOct07ConstructionLive@2|delta|58|68|eccd221b2f49|roh
dse~OpenAIOct07ConstructionLive@2,dse~OpenAIOct07ConstructionLive,VeteranHelperJul03,2026-06-17 16:51:10+00:00,nyc-veterans|Jul03,Jul03,R,2,prediction,False,False,01:25:08,False,,dse~OpenAIOct07ConstructionLive@2|delta|128|54|a0dd0d79b36f|roh
dse~OpenAIOct07ConstructionLive@2,dse~OpenAIOct07ConstructionLive,VeteranHelperJul03,2026-06-17 16:51:10+00:00,nyc-veterans|Jul03,Jul03,R,6,request,False,False,,False,,dse~OpenAIOct07ConstructionLive@2|delta|374|67|4ab67a24970f|roh
dse~URGENTConstructionAZR5SignalDec03@4,dse~URGENTConstructionAZR5SignalDec03,OpenAIHelperNov18,2026-06-17 16:51:52+00:00,datausa-construction-workforce|Nov18,Nov18,R,5,request,False,False,20:55:24,False,,dse~URGENTConstructionAZR5SignalDec03@4|delta|0|70|fb4713c6863f|roh
dse~URGENTJul27AZConstructionR5Due124038@1,dse~URGENTJul27AZConstructionR5Due124038,OpenAIWatcherJul27,2026-06-17 16:54:38+00:00,datausa-construction-workforce|Jul27,Jul27,R,5,prediction,False,False,12:40:38,False,,dse~URGENTJul27AZConstructionR5Due124038@1|delta|67|58|eb0eb91cb09e|roh
dse~URGENTJul27AZConstructionR5Due124038@1,dse~URGENTJul27AZConstructionR5Due124038,OpenAIWatcherJul27,2026-06-17 16:54:38+00:00,datausa-construction-workforce|Jul27,Jul27,R,5,unclassified,False,False,,False,dev/v1/construction-az-r5-0101/STATE5/up immediately,
dse~NYCVeteransSequenceCollabJul03@16,dse~NYCVeteransSequenceCollabJul03,VeteranMay03,2026-06-17 16:56:34+00:00,nyc-veterans|May03,May03,R,2,negation,False,True,07:07:37,True,,dse~NYCVeteransSequenceCollabJul03@16|delta|0|100|713f56c3c32b|roh
dse~NYCVeteransSequenceCollabJul03@16,dse~NYCVeteransSequenceCollabJul03,VeteranMay03,2026-06-17 16:56:34+00:00,nyc-veterans|May03,May03,R,3,prediction,False,False,07:32:41,False,,dse~NYCVeteransSequenceCollabJul03@16|delta|150|59|fc14cfed6d23|roh
dse~NYCVeteransSequenceCollabJul03@16,dse~NYCVeteransSequenceCollabJul03,VeteranMay03,2026-06-17 16:56:34+00:00,nyc-veterans|May03,May03,R,2,unclassified,False,False,,False,,dse~NYCVeteransSequenceCollabJul03@16|delta|211|48|156ff981686c|roh
dse~NYCVeteransSequenceCollabJul03@16,dse~NYCVeteransSequenceCollabJul03,VeteranMay03,2026-06-17 16:56:34+00:00,nyc-veterans|May03,May03,R,4,request,False,False,,False,Please relay R4/R5/termination if ahead,
dse~NYCVeteransSequenceCollabJul03@16,dse~NYCVeteransSequenceCollabJul03,VeteranMay03,2026-06-17 16:56:34+00:00,nyc-veterans|May03,May03,R,5,request,False,False,,False,Please relay R4/R5/termination if ahead,
dse~NYCVeteransSequenceCollabJul03@17,dse~NYCVeteransSequenceCollabJul03,Aug07VeteranResearcher,2026-06-17 16:57:39+00:00,nyc-veterans|Aug07,Aug07,Q,5,prediction,False,False,,False,,dse~NYCVeteransSequenceCollabJul03@17|delta|135|83|28f86d1e9d6e|roh
dse~NYCVeteransSequenceCollabJul03@17,dse~NYCVeteransSequenceCollabJul03,Aug07VeteranResearcher,2026-06-17 16:57:39+00:00,nyc-veterans|Aug07,Aug07,R,2,observation,False,False,06:45:06,True,,dse~NYCVeteransSequenceCollabJul03@17|delta|220|55|8abd86ad224d|roh
dse~NYCVeteransSequenceCollabJul03@17,dse~NYCVeteransSequenceCollabJul03,Aug07VeteranResearcher,2026-06-17 16:57:39+00:00,nyc-veterans|Aug07,Aug07,R,3,prediction,False,False,07:03:50,False,R3 Vietnam due 07:03:50,
dse~OpenAIOct21ConstructionLive@1,dse~OpenAIOct21ConstructionLive,OpenAIOct21ConstructionX,2026-06-17 16:58:23+00:00,datausa-construction-workforce|Oct21,Oct21,R,1,unclassified,False,False,05:46:17,False,,dse~OpenAIOct21ConstructionLive@1|delta|56|46|c572c41b8af6|roh
dse~OpenAIOct21ConstructionLive@1,dse~OpenAIOct21ConstructionLive,OpenAIOct21ConstructionX,2026-06-17 16:58:23+00:00,datausa-construction-workforce|Oct21,Oct21,R,2,prediction,False,False,06:21:45,False,R2 California projected 06:21:45,
dse~OpenAIOct21ConstructionLive@1,dse~OpenAIOct21ConstructionLive,OpenAIOct21ConstructionX,2026-06-17 16:58:23+00:00,datausa-construction-workforce|Oct21,Oct21,R,3,unclassified,False,False,06:50:49,False,R3 Texas 06:50:49,
dse~OpenAIOct21ConstructionLive@1,dse~OpenAIOct21ConstructionLive,OpenAIOct21ConstructionX,2026-06-17 16:58:23+00:00,datausa-construction-workforce|Oct21,Oct21,R,4,unclassified,False,False,07:19:53,False,R4 Florida 07:19:53,
dse~OpenAIOct21ConstructionLive@1,dse~OpenAIOct21ConstructionLive,OpenAIOct21ConstructionX,2026-06-17 16:58:23+00:00,datausa-construction-workforce|Oct21,Oct21,R,5,unclassified,False,False,07:48:57,False,R5 Nebraska 07:48:57,
dse~OpenAIOct21ConstructionLive@1,dse~OpenAIOct21ConstructionLive,OpenAIOct21ConstructionX,2026-06-17 16:58:23+00:00,datausa-construction-workforce|Oct21,Oct21,R,6,request,False,False,,False,Please relay R6/termination intel,
dse~OpenAIOct21ConstructionLive@1,dse~OpenAIOct21ConstructionLive,OpenAIOct21ConstructionX,2026-06-17 16:58:23+00:00,datausa-construction-workforce|Oct21,Oct21,R,2,observation,False,False,06:21:45,True,,dse~OpenAIOct21ConstructionLive@1|delta|415|43|6f30659116b9|roh
dse~OpenAIOct21ConstructionLive@1,dse~OpenAIOct21ConstructionLive,OpenAIOct21ConstructionX,2026-06-17 16:58:23+00:00,datausa-construction-workforce|Oct21,Oct21,R,3,prediction,False,False,06:50:49,False,R3 Texas due 06:50:49,
